hospital;link;ratings;total_reviews;location;rating;review
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;médecins INCOMPÉTENTS, direction uniquement motivée par le gain de l'agent, de véritables bouchers , qui ont rendus infirme définitivement une personne qui souffrait d'une simple arthrose de hanche !!! je DÉCONSEILLE  VIVEMENT - c'est honteux !! en France dans pareilles circonstances : la clinique seraient fermée, les dirigeants et médecins en prison
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;Courtois genereux profetionel
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;Service radiologique performent avec de medecins compétents
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;Centre d'imagerie médicale obsolète
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 3 étoiles ;Mercie à bientôt
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;La référence
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;Clinique de référence.
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 2 étoiles ;"(Traduit par Google) Avantages : Il n'y a pas besoin de faire la queue, le médecin est très responsable et prudent, et l'équipement d'inspection est complet.
Inconvénients : Le prix est trop élevé et la gestion de l'hôpital doit être améliorée Le téléphone portable de mon oncle a été volé pendant son séjour à l'hôpital.

(Avis d'origine)
优点：不用排队，医生很负责细心，检查各方面设备很齐全。
缺点：价格偏贵，医院管理上有待提高，我叔叔在这里住院休息期间手机都被偷了。"
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;"(Traduit par Google) bonne option pour le service qu'ils fournissent si vous pouvez vous permettre d'aller dans une clinique privée plutôt qu'à l'hôpital public

(Avis d'origine)
good option for the service they provide if you can afford to go to a private clinic rather than the public hospital"
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;"(Traduit par Google) Un site magnifique et calme, mais qui doit être renforcé et soutenu par le personnel médical.
Remarque: l'ambulance de nuit est très mauvaise et certains médecins refusent de venir de chez eux pour des cas urgents.

(Avis d'origine)
موقع جميل و هادئ و لكن بحاجة لتقوية و دعم الكادر الطبي فيه.
ملاحظة : الإسعاف الليلي سيء جداً و بعض الأطباء يرفضون الحضور من بيوتهم للحالات الطارئة."
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;"(Traduit par Google) Clean et courtois

(Avis d'origine)
Clean et courtois"
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 3 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 3 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 3 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 5 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 4 étoiles ;
Clinique du Cap;https://www.google.com/maps/place/Clinique+du+Cap/data=!4m5!3m4!1s0xec1723294a2e6bf:0xf7f412c60460d366!8m2!3d14.6531271!4d-17.4339523?authuser=0&hl=fr&rclk=1;3,2;36 avis;Adresse: Av. Pasteur, Dakar, Sénégal ; 1 étoile ;
CENTRE HEMODIALYSE;https://www.google.com/maps/place/CENTRE+HEMODIALYSE/data=!4m5!3m4!1s0xec10d3829ab8dd1:0xcdec927af1800058!8m2!3d14.7337572!4d-17.442082?authuser=0&hl=fr&rclk=1;2,0;1 avis;Adresse: Unnamed Road, Sénégal ; 2 étoiles ;
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 1 étoile ;Consultation ophtalmo inutile, le médecin n'a pas vérifié ma vision et n'a pas su détecter ma myopie alors que je dois porter des lunettes.
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 1 étoile ;C’est trop nul. Services injoignables, le téléphone sonne toujours dans le vide, personne ne décroche. A quoi vous nous servez si on peut pas prendre rendez-vous.
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 4 étoiles ;Pour faire vos bilans sanguins, consulter des médecins ou faire des radios imageries ou autre. Et a côté y'a un spa
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 4 étoiles ;Plateau médical au norme international
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 3 étoiles ;Moins cher mais moins réputés que Bio24 au Plateau
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 3 étoiles ;Bien
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 3 étoiles ;Aussi cabinets médicaux
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 1 étoile ;"(Traduit par Google) Temps d'attente très long, salles d'examen sales, cultures simples ne peuvent se faire que le matin, et le médecin ne semblait pas en savoir grand-chose.

(Avis d'origine)
Very long wait time, dirty examination rooms, simple cultures can only be done in the morning, and the doctor didn't seem to know very much."
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 4 étoiles ;"(Traduit par Google) Frais

(Avis d'origine)
Cool"
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 5 étoiles ;
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 3 étoiles ;
Complexe Médical de la Corniche Ouest;https://www.google.com/maps/place/Complexe+M%C3%A9dical+de+la+Corniche+Ouest/data=!4m5!3m4!1s0xec1729ba7e43625:0x7ec35128fee451d5!8m2!3d14.6966063!4d-17.4723172?authuser=0&hl=fr&rclk=1;3,1;12 avis;Adresse: Rue Leo Frobenious, Dakar, Sénégal ; 5 étoiles ;
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 3 étoiles ;Ce lieu doit être organisé davantage pour permettre aux gens de ne pas perdre du temps.
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 1 étoile ;Le service est bien fait, l'attente ne dure pas longtemps
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 4 étoiles ;C'est pas si long, et l'attente est très bien gérée.
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 3 étoiles ;Très longues files d'attente.
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Frais

(Avis d'origine)
Cool"
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 4 étoiles ;
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 3 étoiles ;
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 4 étoiles ;
Centre médico social de la Fonction publique;https://www.google.com/maps/place/Centre+m%C3%A9dico+social+de+la+Fonction+publique/data=!4m5!3m4!1s0xec1724afed091e1:0xc09a022da3bdd5d4!8m2!3d14.665554!4d-17.4348702?authuser=0&hl=fr&rclk=1;3,4;9 avis;Adresse: 153 Rue Mousse Diop, Dakar, Sénégal ; 4 étoiles ;
Centre des Opérations d'Urgence Sanitaire;https://www.google.com/maps/place/Centre+des+Op%C3%A9rations+d'Urgence+Sanitaire/data=!4m5!3m4!1s0xec172b165b84f6b:0xcf5bdffc1af2ed60!8m2!3d14.691266!4d-17.4668979?authuser=0&hl=fr&rclk=1;5,0;2 avis;Adresse: Hopital, Dakar, Sénégal ; 5 étoiles ;Pour une meilleure prise en charge de toutes les situations d'urgences contactez le COUS
Centre des Opérations d'Urgence Sanitaire;https://www.google.com/maps/place/Centre+des+Op%C3%A9rations+d'Urgence+Sanitaire/data=!4m5!3m4!1s0xec172b165b84f6b:0xcf5bdffc1af2ed60!8m2!3d14.691266!4d-17.4668979?authuser=0&hl=fr&rclk=1;5,0;2 avis;Adresse: Hopital, Dakar, Sénégal ; 5 étoiles ;"Cadre sophistiqué et centre opérationnel de gestion des urgences sanitaires aux normes
Lieu permettant de renforcer les communications et la coordination dans la gestion des crises de santé publique"
Dispensaire des Soeurs;https://www.google.com/maps/place/Dispensaire+des+Soeurs/data=!4m5!3m4!1s0xec172bc6935b453:0x5924d9ff99458d44!8m2!3d14.7102911!4d-17.4637224?authuser=0&hl=fr&rclk=1;5,0;1 avis;Adresse: PG6P+4G6, Dakar, Sénégal ; 5 étoiles ;
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 2 étoiles ;c'est acceccible a un certain nombres de psrsonnes mais n'offre pas tous les services medicales
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 4 étoiles ;Personnel accueillant et efficace surtout pour les infections épidermiques
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 1 étoile ;c'est bon dans l'ensemble
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 3 étoiles ;C'est bien
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 4 étoiles ;bonne
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 3 étoiles ;"(Traduit par Google) Ko

(Avis d'origine)
Ko"
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 4 étoiles ;"(Traduit par Google) Service médical

(Avis d'origine)
Service medical"
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Excellent

(Avis d'origine)
Excellent"
Poste de Santé unité 8;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+unit%C3%A9+8/data=!4m5!3m4!1s0xec10ce1ba9be259:0xb1e47e9a0fa8e4bc!8m2!3d14.7568659!4d-17.4300939?authuser=0&hl=fr&rclk=1;3,2;9 avis;Adresse: QH49+PXR, Dakar, Sénégal ; 3 étoiles ;
Dispensaire;https://www.google.com/maps/place/Dispensaire/data=!4m5!3m4!1s0xec172527cae68e7:0xecd1b1e14c736cf6!8m2!3d14.6747897!4d-17.4356226?authuser=0&hl=fr&rclk=1;4,0;1 avis;Adresse: Rue Mousse Diop, Dakar, Sénégal ; 4 étoiles ;
Plateau médical Cheikh Ahmadou Bamba;https://www.google.com/maps/place/Plateau+m%C3%A9dical+Cheikh+Ahmadou+Bamba/data=!4m5!3m4!1s0xec172e9d4c61e39:0x62b6fd379756a62c!8m2!3d14.7074652!4d-17.4470112?authuser=0&hl=fr&rclk=1;3,0;1 avis;Adresse: Rue BIS 80, Dakar, Sénégal ; 3 étoiles ;Consommables médicales
Centre Medico-social De La Fonction Publique Medina;https://www.google.com/maps/place/Centre+Medico-social+De+La+Fonction+Publique+Medina/data=!4m5!3m4!1s0xec1725e2333fd3d:0xe161ff02768e6296!8m2!3d14.6799373!4d-17.4551387?authuser=0&hl=fr&rclk=1;3,5;4 avis;Adresse: MGHV+XWH, Dakar, Sénégal ; 1 étoile ;Son cabinet dentaire est bien situe mais le temps entente est extrêmement long  aucune organisation ni gestion des patient
Centre Medico-social De La Fonction Publique Medina;https://www.google.com/maps/place/Centre+Medico-social+De+La+Fonction+Publique+Medina/data=!4m5!3m4!1s0xec1725e2333fd3d:0xe161ff02768e6296!8m2!3d14.6799373!4d-17.4551387?authuser=0&hl=fr&rclk=1;3,5;4 avis;Adresse: MGHV+XWH, Dakar, Sénégal ; 5 étoiles ;Ils s'occupent des patients
Centre Medico-social De La Fonction Publique Medina;https://www.google.com/maps/place/Centre+Medico-social+De+La+Fonction+Publique+Medina/data=!4m5!3m4!1s0xec1725e2333fd3d:0xe161ff02768e6296!8m2!3d14.6799373!4d-17.4551387?authuser=0&hl=fr&rclk=1;3,5;4 avis;Adresse: MGHV+XWH, Dakar, Sénégal ; 3 étoiles ;"(Traduit par Google) Frais

(Avis d'origine)
Cool"
Centre Medico-social De La Fonction Publique Medina;https://www.google.com/maps/place/Centre+Medico-social+De+La+Fonction+Publique+Medina/data=!4m5!3m4!1s0xec1725e2333fd3d:0xe161ff02768e6296!8m2!3d14.6799373!4d-17.4551387?authuser=0&hl=fr&rclk=1;3,5;4 avis;Adresse: MGHV+XWH, Dakar, Sénégal ; 5 étoiles ;
